dim 0,dim 1,dim 2,dim 3,dim 4,dim 5,dim 6,dim 7,dim 8,dim 9,dim 10,dim 11,dim 12
-0.9766226883580886,-1.0290346340385286,-2.2535792786516087,-0.8092511842759068,3.5990253926455242,-0.7132175762400861,-0.7522418076301095,-1.7876559632056976,1.5928216514035864,-0.955153402644642,1.415138567548197,0.6473431734610661,-0.09201040054860007
-0.828390892555283,-1.2085672631577231,-1.5225110964026831,-1.4098211688542326,2.545825283223828,-0.6331009988257641,-0.17998077589770328,-0.09551668985474933,2.0483635252569914,-0.7172399120156377,0.44992405009274494,-0.4261133662032233,0.00989339908679277
-0.6554537974520079,-0.7328057959918577,-0.6086758685915249,-0.14862420123974868,4.371372139554767,0.32829793014610553,0.2416852474840696,-0.33725087176202745,2.9594472729638017,-1.0632958983850986,0.8886579216634044,0.02586833470805633,0.6053937282061197
