feature,label,contribution
PersPerRentOccHous,A,-0.10629433393478394
PersPerRentOccHous,B,0.21288612484931946
PersPerRentOccHous,D,-0.0021052088122814894
PersPerRentOccHous,E,-0.18697138130664825
PersPerRentOccHous,Z,-0.027697395533323288
PersPerFam,C,-0.5058305859565735
PersPerFam,A,-0.4199826717376709
PersPerFam,B,0.4411473274230957
PersPerFam,D,-0.004797881934791803
PersPerFam,E,0.3785693943500519
PersPerFam,Z,-0.2226530760526657
OwnOccHiQuart,C,-0.23943065106868744
OwnOccHiQuart,A,-0.43694478273391724
OwnOccHiQuart,B,0.11503324657678604
OwnOccHiQuart,D,0.12253392487764359
OwnOccHiQuart,E,0.18139421939849854
OwnOccHiQuart,Z,-0.06912346929311752
OwnOccMedVal,C,-0.21486623585224152
OwnOccMedVal,A,-0.4572110176086426
OwnOccMedVal,B,0.09873784333467484
OwnOccMedVal,D,0.11767255514860153
OwnOccMedVal,E,0.26006317138671875
OwnOccMedVal,Z,-0.06834886968135834
OwnOccLowQuart,C,-0.20422197878360748
OwnOccLowQuart,A,-0.4562268853187561
OwnOccLowQuart,B,0.0845022052526474
OwnOccLowQuart,D,0.19680315256118774
OwnOccLowQuart,E,0.2788070738315582
OwnOccLowQuart,Z,-0.06930370628833771
racePctAsian,C,-0.2673833966255188
racePctAsian,A,-0.1671229749917984
racePctAsian,B,-0.020408904179930687
racePctAsian,D,0.06779319792985916
racePctAsian,E,0.2711620032787323
racePctAsian,Z,-0.001012852299027145
PctFam2Par,C,-0.11438141018152237
PctFam2Par,A,-0.24400873482227325
PctFam2Par,B,-0.03843425214290619
PctFam2Par,D,-0.3340711295604706
PctFam2Par,E,0.14384977519512177
PctFam2Par,Z,0.0774867907166481
PctHousOccup,C,-0.21999485790729523
PctHousOccup,A,-0.10412938892841339
PctHousOccup,B,-0.08236950635910034
PctHousOccup,D,-1.0
PctHousOccup,E,0.5975678563117981
PctHousOccup,Z,-0.02553132362663746
HousVacant,C,0.1815236657857895
HousVacant,A,-0.054036036133766174
HousVacant,B,0.0442645326256752
HousVacant,D,-0.028161054477095604
HousVacant,E,0.02861580066382885
HousVacant,Z,-0.01583787240087986
PctUsePubTrans,C,0.4323796033859253
PctUsePubTrans,A,0.005164752248674631
PctUsePubTrans,B,0.09767070412635803
PctUsePubTrans,D,0.04451589286327362
PctUsePubTrans,E,0.10929146409034729
PctUsePubTrans,Z,-0.006367543712258339
MedOwnCostPctIncNoMtg,C,1.0
MedOwnCostPctIncNoMtg,A,-0.13693909347057343
MedOwnCostPctIncNoMtg,B,0.16500934958457947
MedOwnCostPctIncNoMtg,D,0.21929794549942017
MedOwnCostPctIncNoMtg,E,0.2936270236968994
MedOwnCostPctIncNoMtg,Z,0.013958887197077274
blackPerCap,C,0.13892866671085358
blackPerCap,A,0.013905709609389305
blackPerCap,B,0.09430556744337082
blackPerCap,D,0.021831007674336433
blackPerCap,E,0.09412216395139694
blackPerCap,Z,0.06292387843132019
HispPerCap,C,0.11568090319633484
HispPerCap,A,0.02686045691370964
HispPerCap,B,0.1217113733291626
HispPerCap,D,0.0644187405705452
HispPerCap,E,0.039858248084783554
HispPerCap,Z,-0.006461356300860643
PctSameHouse85,C,0.19315598905086517
PctSameHouse85,A,0.10631063580513
PctSameHouse85,B,0.39494648575782776
PctSameHouse85,D,-0.04940102994441986
PctSameHouse85,E,0.3540075123310089
PctSameHouse85,Z,-0.03727060183882713
PctEmploy,C,0.20195350050926208
PctEmploy,A,-0.25384819507598877
PctEmploy,B,0.5506871342658997
PctEmploy,D,0.09386041015386581
PctEmploy,E,0.7660855054855347
PctEmploy,Z,-0.02106448821723461
burglaries,C,0.15277165174484253
burglaries,A,0.02493377961218357
burglaries,B,0.048388224095106125
burglaries,D,-0.060794491320848465
burglaries,E,0.18466944992542267
burglaries,Z,-0.010503620840609074
rapes,C,0.153537780046463
rapes,A,0.09613968431949615
rapes,B,0.06121046096086502
rapes,D,0.08661285042762756
rapes,E,0.31773054599761963
rapes,Z,0.0007731319055892527
larcenies,C,0.15798842906951904
larcenies,A,0.10461406409740448
larcenies,B,0.06136809661984444
larcenies,D,0.05136774852871895
larcenies,E,0.21680410206317902
larcenies,Z,-0.015370828099548817
rapesPerPop,C,0.19122016429901123
rapesPerPop,A,0.25304660201072693
rapesPerPop,B,0.1464422643184662
rapesPerPop,D,0.005118277855217457
rapesPerPop,E,0.23791953921318054
rapesPerPop,Z,-0.010761058889329433
MedNumBR,C,0.27969393134117126
MedNumBR,A,0.19750934839248657
MedNumBR,B,0.30709633231163025
MedNumBR,D,0.06765769422054291
MedNumBR,E,0.3690142035484314
MedNumBR,Z,0.0919971913099289
autoTheft,C,0.13161775469779968
autoTheft,A,0.1155468001961708
autoTheft,B,0.007672159466892481
